County,City,Town,Address,Store_Name,Store_Type,Latitude,Longitude
경상남도,산청군,신동면,단계리 784,단계시장,전통시장,35.37705,128.011477
경상남도,양산시,북부동,148-19,양산북부시장,전통시장,35.3504434,129.0412153
경상남도,양산시,삼호동,524,서창시장,전통시장,35.4163576,129.1720026
경상남도,양산시,상북면,석계리 34-9,석계시장,전통시장,35.4195819,129.0639252
경상남도,양산시,중부동,423-5,양산남부시장,전통시장,35.3428196,129.0372106
경상남도,양산시,중부동,407-3,양산남부시장상가,전통시장,35.3433795,129.0370363
경상남도,양산시,하북면,순지리 575,신평시장,전통시장,35.4908483,129.085962
경상남도,의령군,부림면,신반리519-3,신반시장,전통시장,35.4676376,128.3250809
경상남도,의령군,의령읍,중동리 386-7,의령시장,전통시장,35.3186909,128.2613479
경상남도,진주시,금곡면,두문리 639-1,금곡시장,전통시장,35.0907803,128.1862202
경상남도,진주시,대곡면,광석리 321,대곡시장,전통시장,35.2633861,128.1684178
경상남도,진주시,문산읍,소문리 112-6,문산시장,전통시장,35.1704392,128.1691792
경상남도,진주시,봉곡동28-5,,새서부시장,전통시장,35.1949318,128.0759324
경상남도,진주시,수정동,25-28,진주청과시장,전통시장,35.1962454,128.0866682
경상남도,진주시,이현동,21-3,이현종합상가,전통시장,35.1919877,128.0661319
경상남도,진주시,일반성면,창촌리 92,일반성시장,전통시장,35.1712097,128.2821864
경상남도,진주시,장대동,58-8,진주논개시장(장대시장),전통시장,35.1950662,128.087241
경상남도,진주시,평거동,301-1,평거한보하이타운,전통시장,35.1726352,128.0592803
경상남도,창녕군,남지읍,남지리 531,남지시장,전통시장,35.3890923,128.482465
경상남도,창녕군,영산면,성내리 516-4,영산시장,전통시장,35.4569479,128.5325193
경상남도,창녕군,이방면,거남리 43-5,이방정기시장,전통시장,35.6109149,128.3945596
경상남도,창녕군,창녕읍,164-38,창녕상설시장,전통시장,35.54127,128.500761
경상남도,창원시,마산,회원구 구암동 87,구암시장,전통시장,35.249059,128.599042
경상남도,창원시,마산합포구,추산동 1-57,북마산가구시장,전통시장,35.2102883,128.5721718
경상남도,창원시,마산합포구,해운동 12-13,월영대시장,전통시장,35.1794479,128.5576757
경상남도,창원시,마산합포구,해운동 37-4,대동씨코아상가시장,전통시장,35.179768,128.5624639
경상남도,창원시,마산합포구,동성동 314,마산어시장,전통시장,35.2037654,128.57896
경상남도,창원시,마산합포구,반월동 85-3,신마산반월시장,전통시장,35.1892407,128.5610101
경상남도,창원시,마산합포구,부림동 83-244,부림상시장,전통시장,35.2061406,128.5729399
경상남도,창원시,마산합포구,부림동 32,부림시장,전통시장,35.2061873,128.5734926
경상남도,창원시,마산합포구,상남동 40-1,북마산중앙시장,전통시장,35.2160702,128.5711621
경상남도,창원시,마산합포구,산호동 28-8,산호시장,전통시장,35.2183703,128.5817638
경상남도,창원시,마산합포구,해운동 64,신마산시장,전통시장,35.1810888,128.5616729
경상남도,창원시,마산합포구,동성동 313,정우새어시장,전통시장,35.2041141,128.5787279
경상남도,창원시,마산합포구,진동면 진동리237-11,진동시장,전통시장,35.1135735,128.4879801
경상남도,창원시,마산합포구,진동면 진동리264-3,진동전통시장,전통시장,35.1133559,128.4872938
경상남도,창원시,마산합포구,동성동 310-1,마산수산시장,전통시장,35.2026495,128.5801622
경상남도,창원시,마산회원구,석전동 227-1,마산역번개시장,전통시장,35.2367304,128.5787509
경상남도,창원시,마산회원구,구암동 19-11,구암현대시장,전통시장,35.2477141,128.5910419
경상남도,창원시,마산회원구,석전동 155-1,서마산시장,전통시장,35.2290932,128.5691548
경상남도,창원시,마산회원구,석전동 257-1,석전시장,전통시장,35.2304218,128.5748965
경상남도,창원시,마산회원구,회성동 450-2,회성종합시장,전통시장,35.2329526,128.5594004
경상남도,창원시,명서동,75-1,명서시장,전통시장,35.2493424,128.646576
경상남도,창원시,의창우,북동 249-1,북동공설시장,전통시장,35.266214,128.620746
경상남도,창원시,성산구,원이대로 883번지 15-24,가음대상가,전통시장,35.198384,128.70294
경상남도,창원시,성산구,가음동 21-20,가음정시장,전통시장,35.2079585,128.6970839
경상남도,창원시,성산구,중앙동 98-6,덕산그린피아상가,전통시장,35.221695,128.6760018
경상남도,창원시,성산구,대방동 358,대동훼미리코아상가,전통시장,35.2110527,128.7088677
경상남도,창원시,성산구,대방동 356,대방덕산1차상가,전통시장,35.2127965,128.7065623
경상남도,창원시,성산구,반림동 17-13,반송시장,전통시장,35.2351503,128.6710726
경상남도,창원시,성산구,상남동 45-1,성원그랜드쇼핑상가,전통시장,35.2166948,128.6920668
경상남도,창원시,성산구,신촌동 15-6,양곡유신종합상가,전통시장,35.2075511,128.6267424
경상남도,창원시,성산구,중앙동 69-1,중앙시장(창원중앙시장),전통시장,35.2271896,128.676033
경상남도,창원시,성산구,중앙동97-6,창원캔버라상가,전통시장,35.2212244,128.6768262
경상남도,창원시,마산,회원구 양덕북 12가-113,경민인터빌상가,전통시장,35.234169,128.58513
경상남도,창원시,마산합포구,오동동 18-61,기산프라자,전통시장,35.205272,128.5808028
경상남도,창원시,의창구,봉곡동61-10,봉곡프라자상가,전통시장,35.2456395,128.6594765
경상남도,창원시,의창구,실월동68-1,토월복합상가시장,전통시장,35.255617,128.634909
경상남도,창원시,의창구,도계동 400-1,도계부부시장,전통시장,35.2573315,128.637269
경상남도,창원시,의창구,봉곡동145-1,봉곡민속체험시장,전통시장,35.2469711,128.6720008
경상남도,창원시,의창구,북동 229-5,소답시장,전통시장,35.2656405,128.6212826
경상남도,창원시,의창구,소계동 723-15,소계옛길시장,전통시장,35.2577911,128.5983802
경상남도,창원시,의창구,봉곡동 61-4,지귀시장,전통시장,35.2457057,128.6588876
경상남도,창원시,진해구,경화동 906,경화시장,전통시장,35.1570362,128.6904113
경상남도,창원시,진해구,마천동 134-6,마천시장,전통시장,35.1255915,128.7822048
경상남도,창원시,진해구,성내동 327,웅천시장,전통시장,35.1111902,128.7505835
경상남도,창원시,진해구,경화동 1164-1,중부시장,전통시장,35.1548232,128.6815686
경상남도,창원시,진해구,벚꽃로 화천동 60-1,진해중앙시장,전통시장,35.13306,128.710081
경상남도,창원시,마산,회원구 합성동 732-7,합성옛길시장,전통시장,35.235596,128.582024
경상남도,창원시,마산,회원구 합성동 326-1,동마산시장,전통시장,35.240083,128.587605
경상남도,창원시,회원구,합성동 125-3,합성동상가,전통시장,35.23773,128.583485
경상남도,창원시,회원구,양덕동 15-1,양덕중앙시장,전통시장,35.232641,128.584162
경상남도,창원시,회원구,석천2동 226-2,역전통합시장,전통시장,35.235461,128.57923
경상남도,창원시,회원구,내서읍 호계리 10,코오롱타운상가,전통시장,35.267177,128.525743
경상남도,창원시,회원구,합성동 85-14,합성대로상가,전통시장,35.238675,128.582426
경상남도,통영시,북신동,665-16,북신전통시장,전통시장,34.854158,128.4275206
경상남도,통영시,중앙동,38-4,통영중앙전통시장,전통시장,34.8452887,128.4246418
경상남도,하동군,금남면,계천리 355-3,계천공설시장(계천시장),전통시장,34.9962861,127.8092694
경상남도,하동군,북천면,직전리 597-1,북천공설시장,전통시장,35.1137733,127.8919492
경상남도,하동군,옥종면,청룡리,옥종공설시장,전통시장,35.1738,127.856
경상남도,하동군,진교면,진교리302-4,진교공설시장,전통시장,35.0268872,127.904186
경상남도,하동군,하동읍,읍내리 258-1,하동공설시장,전통시장,35.070018,127.7483845
경상남도,하동군,화개면,탑리 726-10,화개장터,전통시장,35.1885936,127.6241163
경상남도,하동군,횡천면,횡천리 507-2,횡천공설시장(횡천시장),전통시장,35.1091708,127.8107081
경상남도,함안군,가야읍,말산리 470-1,가야상설시장(가야시장),전통시장,35.2772052,128.4064015
경상남도,함안군,군북면,중암리83-16,군북공설시장,전통시장,35.261057,128.3468442
경상남도,함안군,대산면,구혜리221-3,대산공설시장,전통시장,35.35284,128.4279371
경상남도,함안군,칠원면,구성리 734-7,칠원공설시장,전통시장,35.3057768,128.5193859
경상남도,함양군,서상면,도천리 1074-5,서상전통시장(서상시장),전통시장,35.679902,127.6883546
경상남도,함양군,안의면,이전리 15,함양토종약초시장,전통시장,35.6259498,127.8137117
경상남도,함양군,안의면,석천리 243,안의시장,전통시장,35.6264084,127.8141297
경상남도,함양군,함양읍,용평리 607-104,지리산함양시장,전통시장,35.5185824,127.7290547
경상남도,합천군,가야면,황산리 17-1,가야시장,전통시장,35.7600647,128.1382707
경상남도,합천군,삼가면,일부리 921-1,삼가시장,전통시장,35.4129427,128.1223629
경상남도,합천군,야로면,구정리 273-4,야로시장,전통시장,35.7061114,128.1686123
경상남도,합천군,초계리,50-1,초계시장,전통시장,35.559488,128.2669369
경상남도,합첩군,합천읍,합천리473-1,합천시장,전통시장,35.568374,128.160546
