Station_Name,Latitude,Longitude,County,City
대성농민학교,36.23238,128.08049,경상북도,김천시
금릉주유소,36.233089,128.076324,경상북도,김천시
미륵당,36.232449,128.071945,경상북도,김천시
능치,36.232342,128.066833,경상북도,김천시
옥계,36.22953,128.06073,경상북도,김천시
능점,36.225922,128.055099,경상북도,김천시
능치2리(도치랑),36.23053,128.046417,경상북도,김천시
군자2리,36.18766,128.145172,경상북도,김천시
다남,36.17194,128.156891,경상북도,김천시
옥율1리,36.17078,128.103607,경상북도,김천시
갈마,36.19397,128.120483,경상북도,김천시
도암2리,36.208321,128.097977,경상북도,김천시
도암1리마을회관,36.20578,128.103149,경상북도,김천시
은기1리,36.19936,128.102524,경상북도,김천시
봉항마을,36.197201,128.086288,경상북도,김천시
은기3리,36.19643,128.088135,경상북도,김천시
은석리,36.195679,128.092087,경상북도,김천시
옥계,36.229549,128.060623,경상북도,김천시
용문산,36.241829,128.043945,경상북도,김천시
용문산,36.24189,128.044022,경상북도,김천시
능치2리(도치랑),36.230511,128.046494,경상북도,김천시
능점,36.22588,128.055176,경상북도,김천시
능치,36.23225,128.066849,경상북도,김천시
미륵당,36.232559,128.072006,경상북도,김천시
금릉주유소,36.233158,128.076324,경상북도,김천시
대성농민학교,36.232311,128.080505,경상북도,김천시
평성,36.231541,128.085007,경상북도,김천시
사촌,36.229191,128.087433,경상북도,김천시
봉대,36.223068,128.093552,경상북도,김천시
(주)로윈,36.192249,128.111725,경상북도,김천시
대양입구,36.211479,128.195145,경상북도,김천시
유점종점,36.242039,128.094681,경상북도,김천시
(주)로윈,36.19231,128.111801,경상북도,김천시
상남,36.169121,128.123703,경상북도,김천시
두원,36.220871,128.101089,경상북도,김천시
신풍,36.21291,128.104965,경상북도,김천시
도암1리,36.203941,128.107513,경상북도,김천시
동좌,36.199821,128.108429,경상북도,김천시
신전,35.22049,128.806,경상남도,김해시
가곡,35.22069,128.8101,경상남도,김해시
신기,35.22322,128.8241,경상남도,김해시
망덕,35.22085,128.8315,경상남도,김해시
신답,35.21922,128.8324,경상남도,김해시
농소,35.21675,128.8353,경상남도,김해시
돋들이마을,35.25563,128.8667,경상남도,김해시
두례,35.29826,128.8101,경상남도,김해시
낙산,35.30382,128.809,경상남도,김해시
화포천습지생태공원,35.30862,128.8048,경상남도,김해시
어은마을,35.31314,128.8092,경상남도,김해시
청원아파트,35.31824,128.8032,경상남도,김해시
한림면행정복지센터,35.32053,128.8027,경상남도,김해시
한림초등학교,35.32374,128.7994,경상남도,김해시
대항,35.32807,128.7973,경상남도,김해시
진말입구,35.33288,128.7933,경상남도,김해시
큰동뫼,35.33491,128.7912,경상남도,김해시
시호1구,35.33899,128.7864,경상남도,김해시
시호2구,35.33921,128.7831,경상남도,김해시
시산양수장,35.33826,128.7801,경상남도,김해시
윗가동,35.33851,128.7649,경상남도,김해시
가동,35.33582,128.7634,경상남도,김해시
가산,35.33316,128.7603,경상남도,김해시
신전,35.32915,128.7553,경상남도,김해시
진영맑은물순환센터,35.32566,128.7454,경상남도,김해시
주호,35.31396,128.7413,경상남도,김해시
부평,35.33518,128.8068,경상남도,김해시
진영단감농협,35.30408,128.7345,경상남도,김해시
진영단감농협,35.30409,128.7347,경상남도,김해시
부평,35.33514,128.8067,경상남도,김해시
주호,35.3142,128.741,경상남도,김해시
진영맑은물순환센터,35.32562,128.7455,경상남도,김해시
신전,35.32906,128.7553,경상남도,김해시
가산마을,35.33304,128.7604,경상남도,김해시
가동마을,35.33577,128.7635,경상남도,김해시
윗가동,35.33836,128.7649,경상남도,김해시
시산양수장,35.33821,128.78,경상남도,김해시
시호2구,35.33911,128.7831,경상남도,김해시
시호1구,35.33891,128.7863,경상남도,김해시
큰동뫼,35.33479,128.7911,경상남도,김해시
진말입구,35.33281,128.7932,경상남도,김해시
대항,35.32802,128.7972,경상남도,김해시
한림초등학교,35.3237,128.7992,경상남도,김해시
한림면행정복지센터,35.32057,128.8026,경상남도,김해시
청원아파트,35.31811,128.8032,경상남도,김해시
어은마을,35.3132,128.8091,경상남도,김해시
화포천습지생태공원,35.30855,128.8046,경상남도,김해시
낙산,35.30429,128.8084,경상남도,김해시
두례,35.29797,128.81,경상남도,김해시
돋들이마을,35.25548,128.8664,경상남도,김해시
용성,35.31593,128.7463,경상남도,김해시
본산,35.31606,128.7497,경상남도,김해시
봉하입구,35.31485,128.7604,경상남도,김해시
봉하,35.31359,128.7695,경상남도,김해시
대현,35.32123,128.7656,경상남도,김해시
장방리,35.32466,128.7789,경상남도,김해시
장방입구,35.328,128.7782,경상남도,김해시
진말,35.33226,128.7841,경상남도,김해시
외오서,35.33261,128.82,경상남도,김해시
금곡마을,35.34395,128.8203,경상남도,김해시
모정,35.35055,128.8088,경상남도,김해시
내오서,35.33608,128.8155,경상남도,김해시
진말,35.33233,128.7841,경상남도,김해시
장방입구,35.32802,128.7781,경상남도,김해시
대현,35.32129,128.7655,경상남도,김해시
봉하,35.31367,128.7694,경상남도,김해시
봉하입구,35.31493,128.7597,경상남도,김해시
본산,35.31621,128.7497,경상남도,김해시
용성,35.31607,128.7463,경상남도,김해시
한림정역,35.32325,128.8031,경상남도,김해시
시전,35.342,128.8086,경상남도,김해시
시전,35.34199,128.8085,경상남도,김해시
한림정역,35.32286,128.8028,경상남도,김해시
웅남초등학교,35.21773,128.6873,경상남도,김해시
토월대동아파트후문,35.21871,128.6858,경상남도,김해시
상남시장,35.22,128.6835,경상남도,김해시
창원문성대학교,35.23351,128.6618,경상남도,김해시
충혼탑,35.22711,128.6573,경상남도,김해시
삼동.대원대동1차,35.22647,128.6555,경상남도,김해시
자동차검사장,35.23083,128.6479,경상남도,김해시
농업기술센터,35.2395,128.6492,경상남도,김해시
유목교,35.24365,128.6561,경상남도,김해시
지귀상가,35.24458,128.6597,경상남도,김해시
대동그린코아,35.24548,128.671,경상남도,김해시
봉림중학교,35.24574,128.6749,경상남도,김해시
경남대표도서관,35.24612,128.6802,경상남도,김해시
사격장입구,35.24495,128.683,경상남도,김해시
성원3차아파트.노인종합복지관,35.21539,128.7056,경상남도,김해시
사파동주민센터,35.21465,128.7088,경상남도,김해시
대방황토방아파트,35.20778,128.7101,경상남도,김해시
대방그린빌아파트,35.20553,128.7113,경상남도,김해시
대방덕산2차아파트,35.20393,128.7094,경상남도,김해시
덕촌,35.28709,128.8329,경상남도,김해시
수조,35.29422,128.8299,경상남도,김해시
가영,35.29759,128.8298,경상남도,김해시
안하,35.30375,128.8289,경상남도,김해시
상리,35.29197,128.8465,경상남도,김해시
오항,35.30556,128.8246,경상남도,김해시
독점,35.31662,128.8232,경상남도,김해시
분절,35.32403,128.8318,경상남도,김해시
석양레스토랑,34.9055,128.6214,경상남도,거제시
신우마리나APT,34.910625,128.61905833,경상남도,거제시
오비,34.91312167,128.6193967,경상남도,거제시
오비당산마을,34.917085,128.62023333,경상남도,거제시
오비교회앞,34.91899333,128.62156,경상남도,거제시
중촌회관,34.92073,128.622515,경상남도,거제시
중촌,34.92142833,128.620245,경상남도,거제시
한내고개,34.92288167,128.61668333,경상남도,거제시
초원빌라,34.92413,128.61339167,경상남도,거제시
해송전원주택,34.92540167,128.61149333,경상남도,거제시
한곡,34.925045,128.60787833,경상남도,거제시
한내공단,34.925845,128.60656167,경상남도,거제시
한내,34.92983833,128.603285,경상남도,거제시
한내회관,34.93265667,128.60083167,경상남도,거제시
삼성중공업신한내공장,34.93539667,128.59893667,경상남도,거제시
해인정사,34.93928333,128.59885667,경상남도,거제시
폐기물매립장,34.94263667,128.59905167,경상남도,거제시
모새마을,34.94446167,128.59832,경상남도,거제시
전원주택,34.94696,128.59943,경상남도,거제시
석포교회,34.94879167,128.59947,경상남도,거제시
석포,34.95125,128.59824167,경상남도,거제시
금당개,34.95527667,128.60159167,경상남도,거제시
외안개,34.95734333,128.60403167,경상남도,거제시
개안,34.95797,128.60892333,경상남도,거제시
덕곡,34.9609,128.61485833,경상남도,거제시
구 덕곡초등학교,34.96087167,128.61750333,경상남도,거제시
해안마을입구,34.96118333,128.62400167,경상남도,거제시
해안,34.96118795,128.62694115,경상남도,거제시
서항부두,34.960875,128.63129667,경상남도,거제시
서항아래마을,34.95892833,128.63314,경상남도,거제시
서항윗마을,34.95593833,128.63362,경상남도,거제시
서대,34.95163,128.63412667,경상남도,거제시
서상,34.95150667,128.63650167,경상남도,거제시
선인노인요양병원앞,34.954735,128.63802,경상남도,거제시
유계,34.95618833,128.63966833,경상남도,거제시
동리,34.95690167,128.64314,경상남도,거제시
하청부두,34.95911852,128.64809887,경상남도,거제시
신동,34.95731833,128.64909,경상남도,거제시
하청중학교,34.95485,128.65241833,경상남도,거제시
하청,34.95449833,128.65447,경상남도,거제시
하청삼거리,34.953805,128.65512167,경상남도,거제시
하청삼거리,34.95374,128.655345,경상남도,거제시
창동,34.955745,128.65616167,경상남도,거제시
성동,34.959925,128.65570667,경상남도,거제시
사환,34.96348667,128.65562833,경상남도,거제시
와항마을,34.967825,128.65007667,경상남도,거제시
와항,34.97202167,128.64986,경상남도,거제시
실전삼거리,34.97547667,128.65346667,경상남도,거제시
실전,34.97424,128.65671333,경상남도,거제시
실전카훼리부두,34.97829167,128.658825,경상남도,거제시
매동,34.98197333,128.66293333,경상남도,거제시
군항포,34.98488667,128.67013,경상남도,거제시
한국해양과학기술원,34.98785667,128.67428333,경상남도,거제시
장서,34.98643,128.67861667,경상남도,거제시
장목파출소,34.98724667,128.68114333,경상남도,거제시
장목농협,34.990445,128.682265,경상남도,거제시
관포고개,34.99236667,128.68759167,경상남도,거제시
관포,34.99179,128.69215,경상남도,거제시
신촌,34.99803667,128.69369,경상남도,거제시
궁농,35.0004617,128.70034317,경상남도,거제시
간곡선착장,35.00557667,128.701355,경상남도,거제시
임호,35.00904,128.70539833,경상남도,거제시
수월초등학교,34.88979667,128.64361833,경상남도,거제시
두산위브APT,34.89149167,128.64222833,경상남도,거제시
수월초등학교,34.88955,128.64407,경상남도,거제시
수양입구,34.89056211,128.6462969,경상남도,거제시
GS자이APT,34.89295167,128.64435833,경상남도,거제시
해명,34.89511667,128.643075,경상남도,거제시
해명,34.89509167,128.64293167,경상남도,거제시
수월삼거리,34.89295631,128.64123112,경상남도,거제시
보건소,34.89140333,128.63638667,경상남도,거제시
중앙고,34.89235167,128.63510667,경상남도,거제시
서희스타힐스,34.89276267,128.62956064,경상남도,거제시
고려3차APT,34.894325,128.63046167,경상남도,거제시
덕산APT,34.89634167,128.63021167,경상남도,거제시
덕산APT,34.89635167,128.63007167,경상남도,거제시
중곡초등학교,34.894745,128.63028667,경상남도,거제시
중곡시장,34.89373333,128.63042833,경상남도,거제시
고려7차APT,34.89353333,128.631305,경상남도,거제시
중앙중학교,34.89365667,128.63510833,경상남도,거제시
고려6차APT,34.89531667,128.63294333,경상남도,거제시
덕산2차APT,34.89597167,128.63582,경상남도,거제시
중앙초등학교,34.89602833,128.633195,경상남도,거제시
덕산1차APT,34.89585333,128.63148,경상남도,거제시
