County,City,Town,Address,Hospital_Name,Hospital_Type,Latitude,Longitude
전북특별자치도,전주시,완산구,중화산동2가 743-7,본병원,병원,35.8251543,127.1155828
경기도,성남시,분당구,율동 2길 66호,국군수도치과병원,치과병원,37.3887025,127.1666873
광주광역시,북구,유동,8번지 9호,해피뷰병원,종합병원,35.1588789,126.9066265
광주광역시,북구,유동,8번지 9호 해피뷰병원 9호,해피뷰병원,의사,35.1588789,126.9066265
대구광역시,동구,율암동,1191,안심리더스요양병원,요양병원(일반요양병원),35.8732955,128.7020758
광주광역시,광산구,쌍암동,654-4,첨단우리병원,의사,35.221633,126.8427978
광주광역시,광산구,송정동,896,송정사랑병원,의사,35.1343797,126.7974276
경상남도,창원시,마산합포구,중앙동3가 4번지 247호,의료법인석영의료재단창원제일종합병원,종합병원,35.1978635,128.5697433
광주광역시,광산구,삼거동,605번지 1호 1호,광주시립요양병원,,35.1634663,126.6675698
서울특별시,성동구,하왕십리동,1070-3,재단법인베스티안재단베스티안서울병원,종합병원,37.5651019,127.028005
광주광역시,광산구,삼거동,산605-1,광주시립요양병원,요양병원(일반요양병원),,
인천광역시,부평구,부평동,185번지 1호 1층~8층 전체,구올담치과병원,치과병원,37.4909813,126.7263684
경상남도,창원시,의창구,사림동 164-1,창원한마음병원,종합병원,35.237912,128.69905
경기도,평택시,합정동,883번지,의료법인백송의료재단 굿모닝병원,종합병원,36.990608,127.1205409
전북특별자치도,전주시,완산구,평화동1가 711-1,한양병원,병원,35.7961502,127.1351377
광주광역시,남구,백운동,640-1,광주제일병원,의사,35.1371463,126.9013414
경기도,의왕시,왕곡동,280번지 1호,의료법인 계요의료재단 계요노인전문병원,요양병원(일반요양병원),37.347944,126.9813319
충청북도,보은군,보은읍,삼산리 36번지 1호 1호,의료법인 정민의료재단 보은한양병원,,36.4832806,127.7182649
충청북도,보은군,보은읍,삼산리36-1,의료법인 정민의료재단 보은한양병원,병원,36.4832806,127.7182649
강원특별자치도,인제군,인제읍,상동리256-2,인제고려병원,병원,38.0676987,128.1735789
부산광역시,연제구,연산4동,"739-7,29번지",연제일신병원,병원,35.1856846,129.0828944
대구광역시,동구신천동,819-46,,의료법인 백천의료재단 바로본병원,병원,35.8683997,128.6151285
경기도,안산시,단원구,고잔동 535-2 코스모프라자 501호,궁치과병원,치과병원,37.3179334,126.8361186
충청남도,천안시,서북구,쌍용1동 446번지 14호,예일병원,병원,,
충청남도,천안시,서북구,쌍용동 446번지 14호 14호,예일병원,의사,36.7927956,127.1213426
대구광역시,달서구,진천동,635-3 미즈맘병원,달서미즈맘병원,병원,35.8131723,128.5213263
경기도,수원시,영통구,영통동 947-2 연세모아병원,연세모아요양병원,요양병원(일반요양병원),37.2672491,127.0805688
대전광역시,동구,상소동,456번지,보광노인전문병원,요양병원(일반요양병원),36.2272502,127.4532469
경상남도,하동군,금남면,계천리 366-3,하동우리들병원,정신병원,34.9958265,127.8104197
충청남도,천안시,서북구,쌍용동 494번지 4호 4호,이화병원,의사,36.7947897,127.1244952
대구광역시,동구신암1동,803-2,,제일안과병원,병원,35.8816773,128.6144261
강원특별자치도,양구군,양구읍,"상리 256-5,9번지",의료법인 성심의료재단 양구성심병원,병원,38.1047638,127.9912154
경기도,고양시,덕양구,행신동 995 자인메디병원,의료법인자인의료재단(더자인병원),종합병원,37.6230851,126.8355078
서울특별시,동대문구,용두동,45번지 1호,서울명병원,정신병원,37.5774023,127.0379965
경상남도,창원시,성산구,반지동 78 케이프타운,희연요양병원,요양병원(일반요양병원),35.2399735,128.6625528
대구광역시,수성구,신매동,538번지 19호,오성치과병원,치과병원,35.8356661,128.7127033
경기도,동두천시,생연동,14-7,동원노인전문병원,요양병원(노인병원),37.8927849,127.0746527
광주광역시,남구,진월동,437,광주씨티병원,종합병원,35.1177275,126.8994332
광주광역시,남구,진월동,437번지,광주씨티병원,의사,35.1177275,126.8994332
대전광역시,서구,둔산동,963,에스앤케이병원,병원,36.355452,127.3783738
충청남도,천안시,동남구,신부동 462번지 7호,문치과병원,치과병원,36.8186082,127.1565812
서울특별시,서초구,잠원동,38번지 25호 기린한방병원,길인의료재단 기린한방병원,한방병원,37.5121096,127.0192616
대구광역시,북구,노원동3가,762번지,M병원,정신병원,35.8893827,128.5661982
충청북도,충주시,봉방동836,,세명대학교충주한방병원,한방병원,36.9708816,127.9152083
경상북도,경주시,성건동,211번지 4호 4호,현대병원,의사,35.8454843,129.2069349
경상북도,경주시,성건동,211번지 4호,현대병원,병원,35.8454843,129.2069349
인천광역시,옹진군,백령면,진촌리 655-4 인천광역시의료원 백령병원,인천광역시의료원백령병원,병원,37.9678229,124.721002
강원특별자치도,원주시,인동,264번지 21호,의료법인성지의료재단성지병원,병원,37.3456996,127.9543539
경기도,이천시,호법면,매곡리 990-1 양지요양병원,의료법인양지의료재단양지요양병원,요양병원(일반요양병원),37.1873933,127.3777478
광주광역시,북구,유동,8번지 9호,대중병원,의사,35.1588789,126.9066265
서울특별시,강서구,화곡동,1052-6,참요양병원,요양병원(일반요양병원),37.5428097,126.8397272
경상북도,청송군,진보면,후평리 66번지,청송진보병원,,36.5356539,129.026593
경기도,남양주시,수동면,내방리 380 외1필지,에덴요양병원,요양병원(일반요양병원),37.7709106,127.2904944
전북특별자치도,익산시,마동,126-29,동산병원,병원,35.9368828,126.9620352
경기도,하남시,덕풍동,362번지,하남S병원,병원,37.5397234,127.1982144
경기도,부천시,원미구,상동 414번지,부천자생한방병원,한방병원,37.4894333,126.7515329
서울특별시,강서구,화곡동,349번지 3호,강서필병원,정신병원,37.5331439,126.8439543
충청북도,충주시,충인동,221번지 0호 0호,의료법인 중원의료재단 충주중앙병원,,36.9740852,127.9329808
충청북도,충주시,충인동222,,의료법인중원의료재단충주중앙병원,병원,36.9740376,127.9330334
경상북도,경주시,노동동,117번지,의료법인 성산의료재단 새빛병원,정신병원,35.8423414,129.2111111
경상북도,경주시,노동동,117번지,의료법인성산의료재단새빛병원,,35.8423414,129.2111111
인천광역시,계양구,계산동,1068-2 성베드로한방병원,성베드로한방병원,한방병원,37.5379276,126.7338942
광주광역시,서구,벽진동,282번지 10호 10호,다사랑병원,의사,35.1280707,126.8381169
전북특별자치도,익산시,신동,142-1,의료법인대산의료재단익산병원,종합병원,35.9618271,126.9666773
서울특별시,동작구,노량진동,311번지 8호 외 4필지,청화병원,병원,37.5066985,126.9398084
전북특별자치도,전주시,덕진구,산정동 852번지 1호,전주고려병원,종합병원,35.8399098,127.1669004
충청북도,청주시,흥덕구,미평동 25번지,충북도립노인전문병원,요양병원(일반요양병원),,
경기도,안산시,단원구,선부동 1077-4 두손병원,두손병원,병원,37.3329346,126.8124691
광주광역시,북구,두암2동,565번지 1호,광주병원,종합병원,35.1785998,126.9282418
광주광역시,북구,두암동,565번지 1호 1호,광주병원,의사,35.1785998,126.9282418
경기도,부천시,원미구,중동 1174 중동 679-2(1층일부),순천향대학교부속부천병원,종합병원,37.4984005,126.7627384
충청북도,청주시,상당구,영운동 125-5,의료법인인화재단한국병원,종합병원,36.6195333,127.4965448
경상북도,경산시,상방동,242번지 3호,경상북도립경산노인전문요양병원,요양병원(일반요양병원),35.8096119,128.7399971
인천광역시,미추홀구,주안동,0 포레나 미추홀,의료법인 아인의료재단 아인병원,병원,,
경기도,평택시,안중읍,현화리 28번지 성심중앙병원,성심중앙병원,병원,36.9842143,126.9276812
광주광역시,남구,주월동,"1250-2,3",미래아동병원,의사,35.1337357,126.9107103
대구광역시,수성구,수성동3가,327번지,의료법인해정의료재단더좋은병원,병원,35.8544241,128.6185362
울산광역시,울주군,두동면,봉계리 310-29 울산기독병원,울산기독병원,정신병원,35.7125407,129.2069112
광주광역시,광산구,월계동,1580-3,광주요양병원,의사,,
울산광역시,남구,달동,972,굿모닝병원,병원,35.5350006,129.3198412
서울특별시,성동구,도선동,365번지 1호,연세슬기병원,병원,37.5642944,127.0307138
서울특별시,동대문구,하정로,"22(신설동 103-10,11)",의료법인마리아의료재단마리아병원,병원,37.5729984,127.0269575
전라남도,보성군,벌교읍,장좌리 292번지,의료법인삼호의료재단 삼호병원,,34.8339828,127.3455699
경기도,고양시,일산동구,마두1동 809번지,국립암센터,종합병원,37.6635732,126.783557
대구광역시,북구,칠성동2가,302번지 112호,한성병원,병원,35.8781506,128.589949
대구광역시,달서구,본동1144,,의료법인열경의료재단 허병원,병원,35.8335019,128.5394139
광주광역시,서구,광천동,13번지 21호,시엘병원,의사,35.1624462,126.885967
인천광역시,서구,가좌동,277-7외 1필지,의료법인 루가의료재단 나은병원,종합병원,37.4892566,126.6797728
충청북도,청주시,서원구,분평동 1235,참조은치과병원,치과병원,36.6098576,127.4842669
충청북도,청주시,서원구,분평동 1235번지 0호 0호,참조은치과병원,치과의사,36.6098576,127.4842669
서울특별시,중구,충무로1가,25번지 5호 고려대연각센터빌딩 3층 306호,한누리치과병원,치과병원,37.5612102,126.9831155
경상북도,의성군,안계면,용기리 924번지 3호 3호,의료법인영제의료재단영남제일병원,,36.3902048,128.4348074
서울특별시,강남구,신사동,665-1,수치과병원,치과병원,37.5256147,127.0393034
경상남도,사천시,축동면,가산리 447-2 경남도립사천노인전문병원,의료법인 행복한의료재단 경남도립사천노인전문병원,요양병원(일반요양병원),35.0920186,128.0456699
대전광역시,동구,삼성1동,114번지2호,삼성한방병원,한방병원,,
경기도,용인시,기흥구,신갈동 65번지 3호 강남병원,강남병원,종합병원,37.2737896,127.1113926
전북특별자치도,전주시,완산구,삼천동3가 321번지 51호,전주시립요양병원,요양병원(일반요양병원),35.8027429,127.0838373
경기도,하남시,신장동,427번지 180호,햇살병원,병원,37.5402888,127.2078853
광주광역시,광산구,운남동,515번지 45호,한사랑병원,병원,35.1702743,126.8177666
광주광역시,광산구,운남동,525번지 27호,한사랑병원,의사,35.1773265,126.8246454
광주광역시,서구,치평동,1240번지,상무병원,의사,35.1527462,126.8538894
경상남도,창원시,마산합포구,오동동 6번지 7호,하나병원,병원,35.2080563,128.582416
경상북도,경주시,안강읍,산대리 1784번지 4호,안강중앙병원,정신병원,35.993235,129.2171366
경상북도,경주시,안강읍,산대리 1784번지 4호 4호,안강중앙병원,의사,35.993235,129.2171366
강원특별자치도,삼척시,정상동,385-3 선한이웃병원,선한이웃병원,병원,37.4367757,129.1727024
대구광역시,수성구,시지동,266번지 8호,파티마여성병원,병원,35.8426905,128.6978527
전라남도,고흥군,도양읍,용정리 233번지 5호 5호,의료법인장호의료재단 녹동현대병원,의사,34.5554208,127.130675
경기도,성남시,분당구,율동 2길 66호,국군수도병원,종합병원,37.3887025,127.1666873
서울특별시,구로구,고척동,76번지 189호 구로성심병원,구로성심병원,종합병원,37.4999298,126.8664868
광주광역시,북구,운암동,357-5,동서하나로한방병원,의사,35.1800716,126.8740967
대구광역시,동구효목2동,640-1,,대동병원,정신병원,35.8765911,128.6438571
경기도,안산시,단원구,고잔동 531,치항병원,병원,37.3177115,126.8314483
서울특별시,강서구,내발산동,"701번지 4호 외 6필지, 701번지, 701-21외 2필지",미즈메디병원,종합병원,37.552526,126.8357223
경기도,고양시,일산동구,백석1동 1232번지 백석1동 1241외1필지 4층,국민건강보험공단일산병원,종합병원,37.6457117,126.7928584
경상남도,양산시,상북면,내석리 산 141번지,노아병원,정신병원,35.4420904,129.0387047
전북특별자치도,남원시,사매면,관풍리 665번지 1호,남원성일병원,정신병원,35.476839,127.3690536
인천광역시,부평구,산곡동,100번지 104호,새봄여성병원,병원,37.5088052,126.7044935
전북특별자치도,김제시,금구면,낙성리 359번지,미래병원,정신병원,35.8074184,127.0011845
강원특별자치도,춘천시,군자2리,442-1,의료법인춘천서인병원,정신병원,,
경기도,고양시,덕양구,주교동 614-5,원당연세병원,병원,37.6562452,126.8354083
충청남도,아산시,음봉면,월랑리 119,열린성애병원,정신병원,36.8388535,127.0801386
서울특별시,마포구,신수동,66번지 1호 지2층~6층,신촌연세병원,병원,37.5524744,126.933665
대전광역시,서구,관저동,1643번지 건양대학교병원,학교법인 건양교육재단 건양대학교병원,종합병원,36.3069271,127.3431557
충청남도,아산시,음봉면,월랑리 119번지,사회복지법인 아산성애원 열린성애병원,,36.8388535,127.0801386
부산광역시,북구,만덕동,73-20 아하브병원,아하브병원(의료법인 백양의료재단),정신병원,35.2115718,129.0486489
경기도,용인시,기흥구,상하동 2번지 용인정신병원,경기도립노인전문용인병원,요양병원(노인병원),37.2500516,127.1563428
경상북도,영천시,오수동,307번지,영남대학교의과대학부속영천병원,,35.9573579,128.9133963
광주광역시,북구,각화동,505번지 13호 13호,동광주청연한방병원,한의사,35.181299,126.9307991
제주특별자치도,제주시,이도이동,1169-6,의료법인 제주한방병원,의사,33.5022721,126.5333098
경상남도,양산시,덕계동,532번지 덕계성심병원,덕계성심병원,정신병원,35.3647584,129.150492
서울특별시,서초구,방배동,481번지 10호,대항병원,병원,37.4760352,126.9876609
경기도,부천시,원미구,"심곡동 365-1 한국몬테소리빌딩 지하1층, 1층일부, 2~7층, 장말로372",부천사랑병원,정신병원,37.4902603,126.783508
울산광역시,울주군,삼남면,교동리 276-3,언양요양병원,요양병원(일반요양병원),35.5605526,129.1255468
서울특별시,강남구,논현동,142-3 자생한방병원,자생한방병원,한방병원,37.5100541,127.0223396
경기도,안산시,단원구,"고잔동 529-3 지1층~4층,6~7층",세창의료재단우성여성병원,병원,37.3183679,126.8319885
서울특별시,강서구,염창동,263번지 3호,핑크힐병원,병원,37.5491327,126.8740284
경기도,구리시,인창동,527-44 원진녹색병원,재단법인원진녹색병원,병원,37.606027,127.1337274
경상북도,칠곡군,왜관읍,금남리 315-1,의료법인고산의료재단칠곡시몬병원,정신병원,35.9262626,128.41295
경상북도,안동시,남후면,무릉리 363-2,경상북도립안동노인전문요양병원,요양병원(노인병원),36.5234519,128.6892534
광주광역시,남구,주월동,1253-3,한일병원,의사,35.133353,126.9103532
부산광역시,동래구,안락동,595번지 9호 본 메디 여성병원,의료법인 동영의료재단 상록병원,정신병원,35.1964614,129.1043085
전북특별자치도,완주군,소양면,해월리 849-1,사회복지법인 성바오로애덕원 성바오로복지병원,요양병원(일반요양병원),35.8597505,127.2606736
경기도,안양시,동안구,"호계동 1046번지 6호 아트타워빌딩, 3층 4층",평촌중앙병원,정신병원,37.3899667,126.9519665
대전광역시,동구,삼정동,118번지5호,사회복지법인 성신원 동대전정신병원,정신병원,36.3225045,127.4710707
전라남도,목포시,석현동,815번지 8호 8호,의료법인목포구암의료재단 목포중앙병원,의사,34.822204,126.4219121
전라남도,목포시,석현동,815-8번지,의료법인목포구암의료재단 목포중앙병원,종합병원,34.8210327,126.4208228
전북특별자치도,남원시,향교동140-3번지,,남원병원,병원,35.415971,127.3865826
제주특별자치도,서귀포시,동홍동,1539번지 1호 1호,서귀포열린병원,의사,33.2544967,126.5654255
부산광역시,금정구,부곡1동,301-30,의료법인 삼세의료재단 삼세한방병원,한방병원,35.225597,129.0893841
경상북도,칠곡군,왜관읍,금남리 315번지 1호 1호,의료법인고산의료재단칠곡시몬병원,,35.9262626,128.41295
경기도,고양시,일산동구,백석동 1334번지,그레이스병원,병원,37.6447557,126.7851064
인천광역시,미추홀구,주안1동,144-2,인천사랑병원,종합병원,37.4621603,126.6806906
경기도,성남시,분당구,"야탑동 49, 51-1",성모요양병원,요양병원(일반요양병원),37.4046441,127.1571115
충청남도,부여군,규암면,반산리 254번지 1호 1호,부여노인전문병원,의사,36.2758029,126.8690457
충청남도,부여군,규암면,반산리 254번지 1호,부여노인전문병원,요양병원(일반요양병원),36.2758029,126.8690457
전라남도,목포시,상동,577-1번지,목포원광한방병원,한방병원,34.8055817,126.4141683
전라남도,목포시,상동,577번지 1호 1호,목포원광한방병원,한의사,34.8055817,126.4141683
전라남도,순천시,연향동,1235번지,의료법인한국의료재단 순천한국병원,의사,34.9477119,127.5122899
경기도,평택시,독곡동,379번지 2호,의료법인 청파의료재단 송탄중앙병원,병원,37.0883362,127.0639818
전라남도,여수시,화양면,장수리 228,재단법인여수요양병원,요양병원(일반요양병원),34.6487656,127.6068186
인천광역시,부평구,부평동,"543번지 36호 정명빌딩 1층일부, 2층~10층",의료법인한길의료재단한길안과병원,병원,37.4968668,126.7219674
경상남도,진주시,주약동,110-2,진주세란병원,병원,35.1744905,128.0929887
충청북도,청주시,흥덕구,가경동 566번지,의료법인한마음의료재단하나병원,종합병원,36.623623,127.4309006
광주광역시,북구,용봉동,1129번지 2호,광주현대병원,종합병원,35.1861567,126.8980414
광주광역시,북구,용봉동,1129번지 2호 2호,광주현대병원,의사,35.1861567,126.8980414
경상북도,김천시,신음동,462-14,의료법인 덕산의료재단 김천제일병원,종합병원,36.1354917,128.1190092
충청남도,천안시,서북구,불당동 1534번지,열린치과병원,치과병원,36.8162119,127.109095
충청남도,천안시,서북구,불당동 1534번지 0호 0호,열린치과병원,치과의사,36.8162119,127.109095
경상북도,칠곡군,약목면,관호리 910-12,의료법인혜원의료재단혜원성모병원,정신병원,36.0029975,128.3839319
경기도,여주시,하동,435번지 세종여주병원,세종여주병원,병원,37.3014288,127.625074
서울특별시,은평구,구산동,191번지 1호,서울재활병원,병원,37.605689,126.9068241
경상남도,김해시,삼계동,117번지,(의)동남의료재단 동남병원,정신병원,35.2730232,128.8693361
경기도,시흥시,정왕동,1842-3 시화병원,의료법인 남촌의료재단 시화병원,종합병원,37.3500408,126.7371951
광주광역시,광산구,삼거동,605번지 1호,광주시립정신병원,정신병원,35.1634663,126.6675698
광주광역시,광산구,삼거동,605번지 1호 1호,광주시립정신병원,,35.1634663,126.6675698
충청북도,음성군,생극면,관성리 27번지,의료법인 현대소망의료재단 현대병원,정신병원,37.0316423,127.5766271
서울특별시,송파구,석촌동,174번지 13호 한솔병원,한솔병원,병원,37.5050548,127.1055135
경기도,성남시분당구,서현동,255번지 2호,대진의료재단 분당제생병원,종합병원,37.3889725,127.1224628
서울특별시,서초구,방배1동,896번지 1호,의료법인 청해의료재단 제일병원,병원,37.4878392,126.9950891
충청남도,공주시,오곡동,637번지,국립공주병원,,36.4006898,127.1107792
경상북도,김천시,어모면,능치리 632-1,신애정신병원,정신병원,36.2109739,128.0535276
경상북도,김천시,어모면,"능치리 631번지 632-1,23",신애정신병원,,36.2105394,128.0531066
전라남도,순천시,조례동,1742,성가롤로병원,종합병원,34.9647108,127.5431308
전라남도,순천시,조례동,1742번지,성가롤로병원,,34.9647108,127.5431308
대구광역시,달서구,신당동1272-9,,성서병원,병원,35.8510392,128.4932115
전북특별자치도,전주시,완산구,중화산동1가 149-1,엠마오사랑병원,병원,35.812555,127.1372522
충청북도,청주시,청원구,주중동 589번지 5호,청주성모병원,종합병원,36.6742663,127.4835067
대전광역시,유성구,자운동,97번지,국군대전병원,병원,36.3992697,127.3495957
대전광역시,유성구,자운동,97번지,국군대전치과병원,치과병원,36.3992697,127.3495957
경상북도,영주시,가흥1동,1459번지 3호,의료법인일맥의료재단영주인애가한방병원,한방병원,,
대구광역시,달서구,진천동511-10,,(의)서봉의료재단 보강병원,병원,35.8135393,128.525139
대구광역시,달서구,본동,820번지 1호 보광병원,보광병원,병원,35.8369793,128.5420229
전북특별자치도,완주군,삼례읍,삼례리 924번지 12호 12호,의료법인 일암의료재단 고려병원,의사,35.9103128,127.0745209
서울특별시,양천구,신정동,907번지 12호,목동예치과병원,치과병원,37.5258406,126.8591571
광주광역시,동구,용산동,436번지,기독건강병원,의사,35.1167529,126.9205301
광주광역시,동구,용산동,,기독건강병원,정신병원,35.1128,126.9244
대전광역시,서구,장안동,513-1,한마음정신병원,정신병원,36.223972,127.3346487
경기도,용인시,기흥구,상하동 33번지,효자병원,요양병원(일반요양병원),37.2503925,127.1518529
충청남도,공주시,반포면,봉곡리산1번지,국립법무병원,,36.414938,127.2328978
경기도,성남시,분당구,구미동 205번지 4호,형치과병원,치과병원,37.3378625,127.116555
전북특별자치도,전주시,완산구,중화산동2가 5,전주우석병원,병원,35.8174569,127.1285409
광주광역시,남구,월산동,377-13,동신병원,의사,35.1503169,126.8958744
울산광역시,울주군,웅촌면,대복리 417-1,큰빛웅촌병원,정신병원,35.4874567,129.2206522
충청북도,청주시,서원구,현도면 우록리 1번지 1호,의료법인혜광의료재단충북병원,정신병원,36.5058128,127.4443397
광주광역시,북구,유동,115번지 1호,천주의성요한병원,정신병원,35.160659,126.9033819
광주광역시,북구,유동,115-1번지,천주의성요한병원,,35.160659,126.9033819
전라남도,완도군,완도읍,가용리 56번지,완도대성병원,병원,34.317131,126.7356173
전라남도,목포시,동명동,329번지,의료법인세양의료재단신안병원,,34.7894803,126.3928025
전라남도,목포시,동명동,329번지,의료법인 세양의료재단 신안병원,병원,34.7894803,126.3928025
전라남도,순천시,연향동,1317번지 5호 5호,오병원,의사,34.9523823,127.5170289
전라남도,순천시,연향동,1317번지 5호,오병원,병원,34.9523823,127.5170289
경기도,남양주시,수동면,외방리 174-5,서울특별시축령정신병원,정신병원,37.7385451,127.3101916
울산광역시,남구,삼산동,1553번지 2호,(의)인석의료재단 보람병원,병원,35.5429982,129.3411268
전라남도,화순군,화순읍,광덕리 163번지 1호,화순고려병원,병원,35.0560729,126.989578
전라남도,화순군,화순읍,광덕리 163번지 1호 1호,화순고려병원,의사,35.0560729,126.989578
전라남도,목포시,상동,833번지,목포기독병원,의사,34.8042233,126.4202484
전라남도,목포시,상동,833번지,목포기독병원,종합병원,34.8042233,126.4202484
전북특별자치도,익산시,남중동1가,168-5,연세요양병원,요양병원(일반요양병원),,
경기도,의정부시,의정부동,"492번지 3호 ,492-2지상3층",신여성병원,병원,37.737933,127.0400263
경기도,남양주시,화도읍,창현리 495번지 3호,원병원,병원,37.6526033,127.303808
대전광역시,중구,중촌동,394번지 1호 부원빌딩 1호,의료법인 영훈의료재단 선치과병원,,36.3378916,127.4140185
대구광역시,달서구,송현동,56번지 2호 세강병원,의료법인 일민의료재단 세강병원,병원,35.8241742,128.5568193
대구광역시,수성구,중동,105번지 1호 효성병원,의료법인경동의료재단효성병원,병원,35.8427624,128.6127707
경기도,안산시단원구,선부동,"1087-27, 28",온누리병원,병원,37.341942,126.8175198
전라남도,영광군,영광읍,신하리 142번지 12호 12호,의료법인거명의료재단 영광기독신하병원,,35.2669112,126.4947093
광주광역시,남구,주월동,543-8번지,원광병원,,35.1286001,126.8881692
경기도,수원시,권선구,고색동 45-19 신병원,삼성큰병원,병원,37.251369,126.9837084
충청남도,천안시,서북구,쌍용동 1197번지,혜성산부인과병원,의사,36.8009213,127.130489
충청남도,천안시,서북구,쌍용1동 1197번지,혜성산부인과병원,병원,36.8009213,127.130489
경기도,남양주시,금곡동,"433번지 5호 431-8번지(1층 일부,2층,3층)",남양주양병원,병원,37.6337839,127.2052499
대전광역시,대덕구,상서동,833번지 6호 신탄진한일병원 6호,사회복지법인천성원신탄진한일병원,,36.434591,127.4238556
강원특별자치도,강릉시,사천면,방동리 415번지,강릉아산병원,종합병원,37.818148,128.8585738
부산광역시,영도구,대교동2가,71,영도병원,종합병원,35.0922129,129.0405135
인천광역시,미추홀구,주안동,"24-38 2~3,4층일부",(의)광혜원한방병원,한방병원,37.4659372,126.6810688
경상남도,진주시,신안동,437번지 1호,진주복음병원,병원,35.1854931,128.0694329
전라남도,순천시,매곡동,130번지 1호 1호,전라남도 순천의료원,의사,34.9584069,127.4836432
전라남도,목포시,상동,149번지 2호 2호,목포한국병원,의사,34.809386,126.4162925
전라남도,목포시,상동,149-2번지,목포한국병원,종합병원,34.8091535,126.416349
광주광역시,광산구,우산동,1583-3,에이치앤호남병원,의사,35.1626632,126.8086784
충청남도,천안시,서북구,쌍용동 542번지 3호 3호,의료법인 영서의료재단 천안충무병원,치과의사,36.7976232,127.1313374
경상남도,사천시,축동면,가산리 450번지 1호,의료법인 순영의료재단 순영병원,정신병원,35.0928525,128.0447035
충청북도,제천시,모산동,103번지 1호,학교법인대원교육재단세명대학교부속한방병원,한방병원,37.1811389,128.2018575
인천광역시,중구,신흥동3가,7-206번지,인하대학교의과대학부속병원,종합병원,37.4586247,126.6339265
광주광역시,광산구,송정동,712-2,하나한방병원,의사,35.1432081,126.7992213
전라남도,순천시,조례동,1596번지 1호 1호,의료법인내일의료재단 현대여성아동병원,,34.9533914,127.5226067
전라남도,순천시,조례동,1596-1,의료법인내일의료재단 현대여성아동병원,병원,34.9533914,127.5226067
전북특별자치도,전주시,완산구,경원동3가 84번지,의료법인계산재단문실버요양병원,요양병원(일반요양병원),35.8196542,127.1491457
광주광역시,북구,두암동,882-27번지,은병원,의사,35.1717151,126.9243909
울산광역시,울주군,두동면,천전리 315-1,사회복지법인 동향원 부설 반구대병원,정신병원,35.617624,129.1691846
경기도,용인시,처인구,백암면 용천리 264번지 5호,서울특별시 백암정신병원,정신병원,37.1230778,127.3661706
경기도,가평군,조종면,하판리 540번지 2호,노체리안드리자애병원,병원,37.8845458,127.3515051
대전광역시,서구,탄방동,83-12,연합정형외과병원,병원,36.3400736,127.391658
경기도,의정부시,의정부동,228번지 22호,의료법인성베드로병원,병원,37.7484292,127.0454803
충청북도,청주시,상당구,금천동 162-90,의료법인정산의료재단효성병원,종합병원,36.6243869,127.4953493
전북특별자치도,익산시,인화동1가,130,익산제일병원,병원,35.9314141,126.9525662
인천광역시,남동구,만수동,"982번지 외1필지, 982-2번지",전병원,병원,37.4487294,126.7315873
경상북도,포항시,북구,죽도동 646번지 15호 15호,의료법인현암의료재단 포항우리병원,,36.0220761,129.3512763
경상북도,포항시,북구,죽도2동 646-15번지,의료법인현암의료재단 포항우리병원,병원,,
서울특별시,강북구,번동,418번지 1호,경희치과병원,치과병원,37.639247,127.0273585
경상남도,거창군,거창읍,송정리 1093 한국병원,의료법인아림의료재단거창한국병원,병원,35.6812007,127.8977924
경상북도,구미시,형곡동,855번지,차의과학대학교부속구미차병원,의사,36.1144706,128.3405344
광주광역시,남구,백운동,637-11,동아병원,종합병원,35.1347089,126.8998897
광주광역시,남구,백운동,637번지 11호 11호,동아병원,의사,35.1352197,126.9000622
경기도,구리시,교문1동,249번지 1호,한양대학교구리병원,종합병원,37.56977,127.1161567
전북특별자치도,전주시,완산구,효자동1가 398번지 398-5,전주기독병원,병원,35.8087192,127.1154063
부산광역시,사하구,하단2동,525번지 6호,큐병원,병원,35.1068804,128.9638021
인천광역시,계양구,작전동,865번지 35호 한마음병원,한마음병원,병원,37.5297568,126.721176
인천광역시,미추홀구,주안동,1586-14번지,동아치과병원,치과병원,37.4581898,126.6921531
부산광역시,사상구,주례동,193-5 좋은삼선병원,의료법인은성의료재단좋은삼선병원,종합병원,35.1503596,129.0081976
경기도,성남시,분당구,"야탑동 351,354-5,354-1,2,3,350번지(일부)",차의과학대학교분당차병원,종합병원,37.4102837,127.1252439
부산광역시,수영구,광안4동,774-16,광안자모병원,병원,35.1553416,129.1122941
경상남도,창원시,남양동,5,창원중앙병원,병원,35.2140149,128.7008029
대구광역시,북구,산격3동,1287번지 4호,신세계병원,병원,35.8980433,128.6131148
경상북도,경산시,하양읍,은호리 130번지 3호 3호,국군대구병원,,35.9022203,128.788183
경상북도,경산시,하양읍,은호리 130번지 3호,국군대구병원,병원,35.9022203,128.788183
경기도,수원시,팔달구,인계동 1019번지 3호,백성병원,병원,37.2679469,127.0279477
전라남도,순천시,장천동,57번지 6호 6호,순천중앙병원,의사,34.951355,127.4841601
전라남도,무안군,무안읍,성동리165번지,대송의료재단무안병원,종합병원,34.9920221,126.4894408
전라남도,무안군,무안읍,성동리 165번지,의료법인대송의료재단 무안병원,의사,34.9920221,126.4894408
강원특별자치도,원주시,문막읍,궁촌리 971번지 1호,새마음병원,정신병원,37.2661914,127.8253804
부산광역시,사하구,장림동,380번지 3호,경희병원,병원,35.074465,128.9769867
대전광역시,유성구,학하동,682번지,대전광역시온마음병원,정신병원,36.3321203,127.3055133
