지방청,총괄국명,관내국,우편번호,주소,전화번호
경북청,군위우체국,군위우보우체국,43142,대구광역시 군위군 우보면 이화길 113 (이화리),054-382-6001
경북청,군위우체국,군위우체국,43119,대구광역시 군위군 군위읍 중앙길 82 (서부리),054-383-2900
경북청,군위우체국,군위의흥우체국,43149,대구광역시 군위군 의흥면 읍내2길 4 (읍내리),054-382-7001
경북청,군위우체국,군위효령우체국,43129,대구광역시 군위군 효령면 치산효령로 2407 (중구리),054-382-8001
경북청,군위우체국,삼국유사우체국,43157,대구광역시 군위군 삼국유사면 삼국유사로 28 (화수리),054-382-1001
경북청,고령우체국,고령개진우체국,40149,경북 고령군 개진면 개경포로 955,054-954-8001
경북청,고령우체국,고령다산우체국,40107,경북 고령군 다산면 상곡길 73,054-955-6001
경북청,고령우체국,고령덕곡우편취급국,40126,경상북도 고령군 덕곡면 덕운로 821,054-956-5701
경북청,고령우체국,고령성산우체국,40118,경북 고령군 성산면 성산로 902-4,054-954-4001
경북청,고령우체국,고령쌍림우체국,40163,경북 고령군 쌍림면 대가야로 608,054-955-0001
경북청,고령우체국,고령우곡우체국,40152,경북 고령군 우곡면 도진3길 7,054-955-4401
경북청,고령우체국,고령우체국,40136,경북 고령군 대가야읍 중앙로 1-1,054-954-0004
경북청,고령우체국,고령운수우체국,40123,경북 고령군 운수면 잣밭길 7,054-955-5002
경북청,칠곡우체국,왜관산업단지우체국,39909,경북 칠곡군 왜관읍 공단로4길 18-26,054-974-6100
경북청,칠곡우체국,칠곡가산우체국,39852,경북 칠곡군 가산면 경북대로 1566,054-971-7701
경북청,칠곡우체국,칠곡기산출장소,39914,경북 칠곡군 기산면 대밭골1길 14,054-971-5901
경북청,칠곡우체국,칠곡동명우체국,39859,경북 칠곡군 동명면 금암중앙길 54,054-976-9001
경북청,칠곡우체국,칠곡북삼우체국,39808,경북 칠곡군 북삼읍 인평중앙로 38,054-972-4001
경북청,칠곡우체국,칠곡석적우체국,39845,경상북도 칠곡군 석적읍 남중리6길 8,054-975-5501
경북청,칠곡우체국,칠곡약목우체국,39825,경북 칠곡군 약목면 약목로 109,054-974-4008
경북청,칠곡우체국,칠곡왜관리우편취급국,39894,경북 칠곡군 왜관읍 중앙로 183,054-972-0486
경북청,칠곡우체국,칠곡우체국,39886,경북 칠곡군 왜관읍 2번도로길 86,054-970-2553
경북청,칠곡우체국,칠곡지천우체국,39864,경북 칠곡군 지천면 신동로7길 22,054-972-2003
경북청,성주우체국,성주가천우체국,40060,경북 성주군 가천면 창금로 311,054-932-4001
경북청,성주우체국,성주금수우체국,40059,경북 성주군 금수면 성주로 1900,054-932-5001
경북청,성주우체국,성주대가우체국,40056,경북 성주군 대가면 여실길 5,054-932-6001
경북청,성주우체국,성주벽진우체국,40002,경북 성주군 벽진면 벽봉로 59,054-932-7001
경북청,성주우체국,성주선남우체국,40045,경북 성주군 선남면 관화길 83-1,054-932-1001
경북청,성주우체국,성주수륜우체국,40064,경북 성주군 수륜면 신파1길 10-7,054-932-3101
경북청,성주우체국,성주용암우체국,40053,경북 성주군 용암면 운용로 1024,054-932-2101
경북청,성주우체국,성주우체국,40024,경북 성주군 성주읍 성주로 3210,054-930-1211
경북청,성주우체국,성주월항우체국,40038,경북 성주군 월항면 주산로 370,054-932-9001
경북청,성주우체국,성주초전우체국,40013,경북 성주군 초전면 대장1길 28,054-932-8001
경북청,김천우체국,김천감문우체국,39509,경상북도 김천시 감문면 감문로 1125-3,054-430-5000
경북청,김천우체국,김천개령우체국,39515,경상북도 김천시 개령면 동부길 52-5,054-436-5001
경북청,김천우체국,김천구성우체국,39685,경상북도 김천시 구성면 남김천대로 2375-1,054-434-0600
경북청,김천우체국,김천금산동우편취급국,39522,경상북도 김천시 대학로 106 (교동),054-439-0987
경북청,김천우체국,김천남면우체국,39665,경상북도 김천시 남면 농남로 496-1,054-437-3008
경북청,김천우체국,김천농소우체국,39659,경상북도 김천시 농소면 농남로 54,054-431-6000
경북청,김천우체국,김천대덕우체국,39698,경상북도 김천시 대덕면 남김천대로 726,054-435-1001
경북청,김천우체국,김천봉산우체국,39563,경상북도 김천시 봉산면 덕천2길 4,054-436-7100
경북청,김천우체국,김천부곡동우체국,39629,경상북도 김천시 부곡맛고을1길 121 (부곡동),054-433-0283
경북청,김천우체국,김천부항우체국,39688,경상북도 김천시 부항면 부항로 993,054-435-2000
경북청,김천우체국,김천신음동우체국,39551,경상북도 김천시 신음새동네길 60 (신음동),054-431-2622
경북청,김천우체국,김천아포우체국,39675,경상북도 김천시 아포읍 한지2길 2,054-431-5001
경북청,김천우체국,김천어모우체국,39504,경상북도 김천시 어모면 어모로 254,054-430-3001
경북청,김천우체국,김천역전우체국,39608,경상북도 김천시 김천로 80 (평화동),054-432-0014
경북청,김천우체국,김천우체국,39590,경상북도 김천시 중앙시장3길 22 (모암동),054-434-0014
경북청,김천우체국,김천조마우체국,39693,경상북도 김천시 조마면 강곡1길 61,054-437-8001
경북청,김천우체국,김천증산우체국,39696,경상북도 김천시 증산면 증산1로 12,054-437-0100
경북청,김천우체국,김천지례우체국,39691,경상북도 김천시 지례면 장터길 14,054-434-0700
경북청,김천우체국,김천혁신도시우체국,39660,"경상북도 김천시 혁신로 274, 1층 (율곡동, 우정사업조달센터)",054-810-7779
경북청,김천우체국,직지사우체국,39564,경상북도 김천시 대항면 황악로 1446,054-436-6000
경북청,상주우체국,상주계림우편취급국,37179,경상북도 상주시 상산로 334 (냉림동),054-534-1161
경북청,상주우체국,상주공검우편취급국,37132,경상북도 상주시 공검면 양정1길 47 (양정리),054-535-6400
경북청,상주우체국,상주공성우체국,37267,경상북도 상주시 공성면 공성중앙로 29,054-532-4100
경북청,상주우체국,상주낙동우체국,37251,경상북도 상주시 낙동면 영남제일로 89-1,054-532-8100
경북청,상주우체국,상주내서우편취급국,37151,경상북도 상주시 내서면 낙서1길 62 (낙서리),054-533-0443
경북청,상주우체국,상주모동우체국,37271,경상북도 상주시 모동면 용호1길 19,054-533-3100
경북청,상주우체국,상주모서우체국,37275,경상북도 상주시 모서면 백화로 1374,054-533-5100
경북청,상주우체국,상주사벌우체국,37127,경상북도 상주시 사벌면 덕담1길 88,054-532-1100
경북청,상주우체국,상주상촌우체국,37249,경상북도 상주시 낙동면 상촌1길 34,054-532-5100
경북청,상주우체국,상주상촌우편취급국,37249,경상북도 상주시 낙동면 장천로 460 (상촌리),054-534-2240
경북청,상주우체국,상주외남우체국,37259,경상북도 상주시 외남면 청동로 1,054-532-9100
경북청,상주우체국,상주외남우편취급국,37259,경상북도 상주시 외남면 청동로 1 (신상리),054-531-3131
경북청,상주우체국,상주외서우체국,37136,경상북도 상주시 외서면 가곡1길 9,054-532-7100
경북청,상주우체국,상주우체국,37190,경상북도 상주시 중앙로 227 (성하동),054-530-8520
경북청,상주우체국,상주은척우체국,37104,경상북도 상주시 은척면 봉중1길 19,054-541-7100
경북청,상주우체국,상주이안우체국,37107,경상북도 상주시 이안면 무운로 1485,054-541-9100
경북청,상주우체국,상주중동우체국,37245,경상북도 상주시 중동면 오상1길 16,054-532-2100
경북청,상주우체국,상주청리우체국,37255,경상북도 상주시 청리면 청리중앙로 143,054-532-6100
경북청,상주우체국,상주함창우체국,37118,경상북도 상주시 함창읍 함창중앙로 109,054-541-3100
경북청,상주우체국,상주화동우체국,37146,경상북도 상주시 화동면 이소1길 36-3,054-533-4100
경북청,상주우체국,상주화북우체국,37102,경상북도 상주시 화북면 문장로 1713 (용유리),054-533-1100
경북청,상주우체국,상주화서우체국,37139,경상북도 상주시 화서면 화령북2길 5,054-533-8100
경북청,문경우체국,문경가은우체국,36996,경상북도 문경시 가은읍 대야로 2492,054-571-6000
경북청,문경우체국,문경농암우체국,37000,경상북도 문경시 농암면 청암2길 10-3,054-571-8000
경북청,문경우체국,문경동로우체국,36903,경상북도 문경시 동로면 노은2길 18,054-552-8000
경북청,문경우체국,문경마성우체국,36924,경상북도 문경시 마성면 모곡2길 5,054-571-1002
경북청,문경우체국,문경모전동우체국,36953,경상북도 문경시 중앙로 21 (모전동),054-552-8001
경북청,문경우체국,문경산북우체국,36910,경상북도 문경시 산북면 금천로 587,054-552-7001
경북청,문경우체국,문경산양우체국,36935,경상북도 문경시 산양면 불암2길 26,054-553-4004
경북청,문경우체국,문경새재우체국,36917,경상북도 문경시 문경읍 문희로 9,054-571-1500
경북청,문경우체국,문경신기동우체국,36988,경상북도 문경시 양달마길 3 (신기동),054-552-2262
경북청,문경우체국,문경영순우체국,36942,경상북도 문경시 영순면 영순로 279,054-552-6000
경북청,문경우체국,문경우체국,36970,경상북도 문경시 중앙8길 11 (점촌동),054-550-1300
경북청,문경우체국,문경호계우체국,36929,경상북도 문경시 호계면 막곡길 10,054-552-5001
경북청,영주우체국,영주단산우체국,36008,경상북도 영주시 단산면 아호로 31,054-633-4600
경북청,영주우체국,영주문수우체국,36171,경상북도 영주시 문수면 문수로1363번길 25,054-637-0001
경북청,영주우체국,영주봉현우체국,36047,경상북도 영주시 봉현면 노좌로 20,054-637-5600
경북청,영주우체국,영주부석우체국,36004,경상북도 영주시 부석면 부석로 65-1,054-633-3115
경북청,영주우체국,영주순흥우체국,36016,경상북도 영주시 순흥면 순흥로55번길 8 (읍내리),054-633-2001
경북청,영주우체국,영주안정우체국,36050,경상북도 영주시 안정면 용주로 1409,054-634-6500
경북청,영주우체국,영주우체국,36098,경상북도 영주시 중앙로 49 (영주동),054-639-7012
경북청,영주우체국,영주이산우체국,36169,경상북도 영주시 이산면 이산로 639,054-637-2001
경북청,영주우체국,영주장수우체국,36145,경상북도 영주시 장수면 장수로 46,054-637-6001
경북청,영주우체국,영주평은우체국,36174,경상북도 영주시 평은면 평은로903 (평은리),054-637-5001
경북청,영주우체국,영주풍기우체국,36026,경상북도 영주시 풍기읍 기주로 100,054-636-2800
경북청,영주우체국,영주하망동우체국,36080,경상북도 영주시 중앙로 132 (하망동),054-631-0001
경북청,영주우체국,영주휴천동우체국,36126,경북  영주시 선비로 55 (휴천동),054-634-0100
경북청,봉화우체국,봉화명호우체국,36252,경북 봉화군 명호면 양지마을길 7-12,054-672-1001
경북청,봉화우체국,봉화물야우체국,36202,경북 봉화군 물야면 문수로 986,054-672-2001
경북청,봉화우체국,봉화법전우체국,36219,경북 봉화군 법전면 법전로 99,054-672-4501
경북청,봉화우체국,봉화봉성우체국,36230,경북 봉화군 봉성면 봉명로 558,054-672-9001
경북청,봉화우체국,봉화상운우체국,36244,경북 봉화군 상운면 예봉로 1290,054-672-5001
경북청,봉화우체국,봉화석포우체국,36272,경북 봉화군 석포면 석포로1길 54,054-672-6001
경북청,봉화우체국,봉화소천우체국,36266,경북 봉화군 소천면 소천로 1269-5,054-672-7400
경북청,봉화우체국,봉화우체국,36239,경북 봉화군 봉화읍 봉화로 1158,054-679-0100
경북청,봉화우체국,봉화재산우체국,36262,경북 봉화군 재산면 재산로 521,054-672-8001
경북청,봉화우체국,봉화춘양우체국,36216,경북 봉화군 춘양면 춘양로 175,054-672-3300
경북청,예천우체국,예천감천우체국,36810,경북 예천군 감천면 포리2길 16-7,054-652-6100
경북청,예천우체국,예천보문우체국,36815,경북 예천군 보문면 미호길 136,054-654-1100
경북청,예천우체국,예천용궁우체국,36858,경북 예천군 용궁면 용궁로 86,054-653-6100
경북청,예천우체국,예천용문우체국,36835,경북 예천군 용문면 상금시장길 6-6,054-655-8100
경북청,예천우체국,예천우체국,36822,경상북도 예천군 예천읍 군청길 27,054-653-2001
경북청,예천우체국,예천유천우체국,36840,경북 예천군 유천면 예성로 693-1,054-653-5100
경북청,예천우체국,예천은풍우체국,36803,경상북도 예천군 은풍면 은풍로 76-2,054-652-7100
경북청,예천우체국,예천지보우체국,36853,경북 예천군 지보면 지보로 160,054-653-3100
경북청,예천우체국,예천풍양우체국,36865,경북 예천군 풍양면 낙상2길 48,054-653-7100
경북청,예천우체국,예천호명우체국,36848,경북 예천군 호명면 오천길 5,054-652-3100
경북청,예천우체국,예천효자우체국,36801,경상북도 예천군 효자면 도효자로 1469,054-653-2100
경북청,예천우체국,제322군사우편출장소,36842,경북 예천군 유천면 예성로 사서함 322,054-653-9100
경북청,청송우체국,주왕산우체국,37438,경상북도 청송군 주왕산면 부동로 1008,054-873-2802
경북청,청송우체국,청송광덕우편취급국,37402,경상북도 청송군 진보면 양정길 217,054-874-3517
경북청,청송우체국,청송부남우체국,37443,경상북도 청송군 부남면 대전로 122,054-872-3400
경북청,청송우체국,청송안덕우체국,37451,경상북도 청송군 안덕면 안덕로 52 ),054-872-0001
경북청,청송우체국,청송우체국,37429,경상북도 청송군 청송읍 중앙로 249-8,054-870-2012
경북청,청송우체국,청송진보우체국,37409,경상북도 청송군 진보면 진보로 116,054-874-2001
경북청,청송우체국,청송파천우체국,37416,경상북도 청송군 파천면 청송로 5532,054-872-3200
경북청,청송우체국,청송현동우체국,37456,경상북도 청송군 현동면 도평관길 14,054-872-8001
경북청,청송우체국,청송현서우체국,37462,경상북도 청송군 현서면 구산동로 26,054-872-3020
경북청,영양우체국,영양석보우체국,36560,경상북도 영양군 석보면 원리길 6-1,054-682-8001
경북청,영양우체국,영양수비우체국,36521,경상북도 영양군 수비면 한티로 473-7 (발리리),054-682-9001
경북청,영양우체국,영양우체국,36540,경상북도 영양군 영양읍 중앙로 90,054-682-0001
경북청,영양우체국,영양일월우체국,36515,경상북도 영양군 일월면 영양로 2373,054-682-5001
경북청,영양우체국,영양입암우체국,36548,경상북도 영양군 입암면 입암로 92,054-682-4001
경북청,영양우체국,영양청기우체국,36506,경상북도 영양군 청기면 청기로 1617-6,054-683-6001
경북청,영덕우체국,영덕강구우체국,36455,경상북도 영덕군 강구면 강구대게길 23,054-733-4001
경북청,영덕우체국,영덕남정우체국,36463,경상북도 영덕군 남정면 진불길 27,054-732-5202
경북청,영덕우체국,영덕달산우체국,36448,경상북도 영덕군 달산면 팔각산로 1825,054-732-3502
경북청,영덕우체국,영덕병곡우체국,36404,경상북도 영덕군 병곡면 병곡길 40,054-732-2002
경북청,영덕우체국,영덕영해우체국,36411,경상북도 영덕군 영해면 예주시장3길 7,054-732-0002
경북청,영덕우체국,영덕우체국,36432,경상북도 영덕군 영덕읍 덕곡길 90,054-730-2003
경북청,영덕우체국,영덕지품우체국,36444,경상북도  영덕군 지품면 경동로 7159,054-732-3004
경북청,영덕우체국,영덕창수우체국,36401,경상북도  영덕군 창수면 창수영해로 21,054-732-6002
경북청,영덕우체국,영덕축산우체국,36421,경상북도 영덕군 축산면 영덕대게로 2084,054-732-4003
경북청,울진우체국,울진근남우체국,36334,경북 울진군 근남면 울진북로 148,054-782-4777
경북청,울진우체국,울진금강송우체국,36301,경상북도 울진군 금강송면 불영계곡로 1701,054-782-9001
경북청,울진우체국,울진기성우체국,36348,경상북도 울진군 기성면 척산3길 11,054-787-6205
경북청,울진우체국,울진매화우체국,36339,경상북도 울진군 매화면 매화1길 51,054-782-7001
경북청,울진우체국,울진북면우체국,36305,경상북도 울진군 북면 부구3길 14-3,054-782-0255
경북청,울진우체국,울진온정우체국,36358,경상북도 울진군 온정면 소태로 9-16,054-787-3205
경북청,울진우체국,울진우체국,36324,경상북도 울진군 울진읍 연호로 19,054-780-1261
경북청,울진우체국,울진죽변우체국,36315,경상북도 울진군 죽변면 죽변중앙로 173,054-783-7400
경북청,울진우체국,울진평해우체국,36366,경상북도 울진군 평해읍 평해로 78,054-787-5005
경북청,울진우체국,울진후포우체국,36369,경상북도 울진군 후포면 후포로 154-2,054-788-2500
경북청,의성우체국,의성가음우편취급국,37358,경상북도 의성군 가음면 금성현서로 471,054-000-0000
경북청,의성우체국,의성구천우편취급국,37367,경상북도 의성군 구천면 소보안계로 1619 (유산리),
경북청,의성우체국,의성다인우체국,37303,경상북도 의성군 다인면 서릉1길 6,054-861-6000
경북청,의성우체국,의성단밀우체국,37374,경상북도 의성군 단밀면 중동단밀로 963,054-862-0001
경북청,의성우체국,의성단북우체국,37371,경상북도 의성군 단북면 중련길 6-1,054-861-0003
경북청,의성우체국,의성단촌우체국,37327,경상북도 의성군 단촌면 장터길 20,054-833-2000
경북청,의성우체국,의성봉양우체국,37362,경상북도 의성군 봉양면 도리원3길 5,054-832-2000
경북청,의성우체국,의성비안우체국,37364,경상북도 의성군 비안면 강변길 94,054-861-5700
경북청,의성우체국,의성사곡우체국,37347,경상북도 의성군 사곡면 의성사곡로 967,054-833-0030
경북청,의성우체국,의성안계우체국,37312,경상북도 의성군 안계면 안계시장길 54,054-861-0001
경북청,의성우체국,의성안평우체국,37318,경상북도 의성군 안평면 봉호로 918,054-832-5100
경북청,의성우체국,의성옥산우체국,37322,경상북도 의성군 옥산면 입암1길 47,054-833-3551
경북청,의성우체국,의성우체국,37338,경상북도 의성군 의성읍 중앙길 60,054-830-3018
경북청,의성우체국,의성점곡우체국,37321,경상북도 의성군 점곡면 점곡길 79,054-833-4001
경북청,의성우체국,의성춘산우체국,37348,경상북도 의성군 춘산면 옥정2길 7,054-833-4900
경북청,의성우체국,의성춘산우편취급국,37348,경상북도 의성군 춘산면 옥정2길 7 (옥정리),054-000-0000
경북청,의성우체국,의성탑리우체국,37356,경상북도 의성군 금성면 탑리길 77,054-834-0001
경북청,영천우체국,영천고경우체국,38901,경북  영천시 고경면 호국로 1081,054-336-3115
경북청,영천우체국,영천교동우편취급국,38842,경북 영천시 최무선로 214(성내동),054-331-6828
경북청,영천우체국,영천금호우체국,38877,경상북도 영천시 금호읍 금호로 130 (교대리),054-334-0001
경북청,영천우체국,영천단포우체국,38900,경북  영천시 고경면 호국로 496,054-335-2001
경북청,영천우체국,영천대창우체국,38911,경북 영천시 대창면 금창로 682,054-335-4001
경북청,영천우체국,영천문외동우체국,38851,경북  영천시 최무선로 325-1(문외동),054-331-3001
경북청,영천우체국,영천북안우체국,38907,경북 영천시 북안면 임포역길 91,054-333-6801
경북청,영천우체국,영천신녕우체국,38803,경북  영천시 신녕면 장수로 1702,054-332-0001
경북청,영천우체국,영천영동우편취급국,38858,경상북도 영천시 호국로 57-1 (야사동),054-333-4588
경북청,영천우체국,영천우체국,38890,경북  영천시 완산로 11(완산동),054-339-3033
경북청,영천우체국,영천임고우체국,38817,경북 영천시 임고면 운주로 21,054-335-7001
경북청,영천우체국,영천자양우체국,38814,경북 영천시 자양면 포은로 1625-7,054-336-8001
경북청,영천우체국,영천작산동우편취급국,38897,경북 영천시 범어1길 7(작산동),054-335-9307
경북청,영천우체국,영천청통우체국,38869,경북 영천시 청통면 금송로 976,054-335-6001
경북청,영천우체국,영천화남우체국,38810,경북  영천시 화남면 천문로 1618-8,054-337-6900
경북청,영천우체국,영천화북우체국,38813,경상북도 영천시 화북면 화북길 56-1 (자천리),054-337-6001
경북청,영천우체국,영천화산우체국,38807,경북 영천시 화산면 장수로 932,054-335-5001
경북청,영천우체국,제135군사우편출장소,38900,경북 영천시 고경면 호국로 495,054-332-2114
경북청,울릉우체국,울릉서면우체국,40235,경북 울릉군 서면 남양5길 29,054-791-4900
경북청,울릉우체국,울릉우체국,40221,경상북도 울릉군 울릉읍 도동2길 80,054-791-0515
경북청,울릉우체국,울릉저동우체국,40219,경북 울릉군 울릉읍 봉래2길 14,054-791-2238
경북청,울릉우체국,울릉천부우체국,40210,경북 울릉군 북면 천부길 18,054-791-6000
경북청,울릉우체국,울릉태하우편취급국,40202,경상북도 울릉군 서면 태하2길 14 (태하리),054-791-3629
경북청,안동우편집중국,안동우편집중국,36709,경상북도 안동시 축제장길 262 (운흥동),054-850-2512
경북청,포항우편집중국,포항우편집중국,37653,경북 포항시 북구 흥해읍 새마을로 379,054-230-7915
전북청,전북지방우정청,전북지방우정청,54966,전북특별자치도 전주시 완산구 서원로 99 (효자동2가),063-240-3500
전북청,전주우체국,전북도청출장소,54968,전북특별자치도 전주시 완산구 효자로 225 (효자동3가),063-223-0497
전북청,전주우체국,전주경원동우체국,55038,전북특별자치도 전주시 완산구 전라감영5길 20 (경원동1가),063-285-2630
전북청,전주우체국,전주광진우편취급국,55095,전북특별자치도 전주시 완산구 안행로 107 (효자동1가),063-221-5114
전북청,전주우체국,전주교동우편취급국,55045,전북특별자치도 전주시 완산구 향교길 105 (교동),063-285-9170
전북청,전주우체국,전주근영우편취급국,54976,전북특별자치도 전주시 완산구 중화산로 98 (중화산동2가),063-225-6167
전북청,전주우체국,전주기전대학우편취급국,54989,전북특별자치도 전주시 완산구 전주천서로 267 (중화산동1가),063-285-0130
전북청,전주우체국,전주대학교우편취급국,55069,"전북특별자치도 전주시 완산구 천잠로 303 (효자동2가,전주대학교)",063-220-2599
전북청,전주우체국,전주동부우편취급국,55039,전북특별자치도 전주시 완산구 충경로 106 (풍남동1가),063-283-1088
전북청,전주우체국,전주삼천동우체국,55089,전북특별자치도 전주시 완산구 거마중앙로 47 (삼천동1가),063-225-0534
전북청,전주우체국,전주서부우편취급국,55088,전북특별자치도 전주시 완산구 하거마3길 25-14,063-222-2927
전북청,전주우체국,전주서신동우체국,54951,전북특별자치도 전주시 완산구 서신천변14길 6-5 (서신동),063-271-1761
전북청,전주우체국,전주서원우편취급국,55051,전북특별자치도 전주시 완산구 거마평로 218 (효자동1가),063-225-2100
전북청,전주우체국,전주서학동우체국,55102,전북특별자치도 전주시 완산구 팔달로 15 (서서학동),063-286-2004
전북청,전주우체국,전주우체국,54966,전북특별자치도 전주시 완산구 서원로 99 (효자동2가),063-230-2635
전북청,전주우체국,전주중노송동우체국,55011,전북특별자치도 전주시 완산구 인봉북로 2 (중노송동),063-287-6764
전북청,전주우체국,전주중화산동우체국,54984,전북특별자치도 전주시 완산구 백제대로 280 (중화산동2가),063-222-0115
전북청,전주우체국,전주태평동우체국,54997,전북특별자치도 전주시 완산구 태평3길 35 (태평동),063-274-4532
전북청,전주우체국,전주평화동우체국,55124,전북특별자치도 전주시 완산구 평화로 164 (평화동2가),063-227-2680
전북청,전주우체국,전주효자3동우체국,55080,전북특별자치도 전주시 완산구 효자천변2길 15 (효자동1가),063-226-5003
전북청,전주우체국,전주효자4동우체국,54956,전북특별자치도 전주시 완산구 서곡로 94 (효자동3가),063-275-7624
전북청,전주우체국,전주효자동우체국,55049,전북특별자치도 전주시 완산구 용머리로 127 (효자동1가),063-223-2300
전북청,동전주우체국,동전주우체국,54917,전북특별자치도 전주시 덕진구 백제대로 714 (인후동2가),063-240-3842
전북청,동전주우체국,전북대학교우편취급국,54896,"전북특별자치도 전주시 덕진구 백제대로 567 (금암동,전북대학교)",063-270-3643
전북청,동전주우체국,전주금암2동우편취급국,54930,전북특별자치도 전주시 덕진구 조경단로 51 (금암동),063-254-1660
전북청,동전주우체국,전주덕진동우체국,54890,전북특별자치도 전주시 덕진구 추탄로 30 (덕진동2가),063-274-4232
전북청,동전주우체국,전주법원우체국,54867,"전북특별자치도 전주시 덕진구 가인로 33 (만성동, 전주지방법원)",063-274-4120
전북청,동전주우체국,전주성덕우편취급국,54802,전북특별자치도 전주시 덕진구 번영로 214 (성덕동),063-211-3024
전북청,동전주우체국,전주송천동우체국,54835,전북특별자치도 전주시 덕진구 송천중앙로 162 (송천동1가),063-251-3271
전북청,동전주우체국,전주에코시티우편취급국,55150,"전북특별자치도 전주시 덕진구 세병로 130, 상가109호 (송천동2가, 에코시티데시앙네스트)",063-252-1050
전북청,동전주우체국,전주여의동우체국,54847,전북특별자치도 전주시 덕진구 쪽구름로 80 (여의동),063-213-4421
전북청,동전주우체국,전주인후1동우편취급국,55008,전북특별자치도 전주시 덕진구 팽나무1길 13 (인후동1가),063-246-2854
전북청,동전주우체국,전주인후3동우체국,55024,전북특별자치도 전주시 덕진구 아중로 143 (인후동1가),063-245-1708
전북청,동전주우체국,전주인후동우체국,54913,전북특별자치도 전주시 덕진구 견훤로 312 (인후동1가),063-243-0115
전북청,동전주우체국,전주장동우체국,54866,전북특별자치도 전주시 덕진구 출판로 90 (장동 1088-1),063-716-9561
전북청,동전주우체국,전주전은빌딩우편취급국,54931,전북특별자치도 전주시 덕진구 백제대로 566 (금암동),063-250-7932
전북청,동전주우체국,전주진북2동우체국,54938,전북특별자치도 전주시 덕진구 벚꽃로 25 (진북동),063-253-1251
전북청,동전주우체국,전주진북동우체국,54928,전북특별자치도 전주시 덕진구 권삼득로 142 (진북동),063-274-4631
전북청,동전주우체국,전주팔복동우체국,54845,전북특별자치도 전주시 덕진구 신복5길 4 (팔복동1가),063-212-7285
전북청,동전주우체국,전주현대우편취급국,54888,전북특별자치도 전주시 덕진구 사평로 41 (덕진동1가),063-232-7474
전북청,동전주우체국,전주호성동우체국,54903,전북특별자치도 전주시 덕진구 호성3길 10 (호성동1가),063-274-3121
전북청,전주우편집중국,전주우편집중국,55316,전북특별자치도 완주군 봉동읍 둔산3로 102,063-260-7742
전북청,익산우체국,익산2공단우체국,54586,전북특별자치도 익산시 석암로3길 67 (팔봉동),063-831-3012
전북청,익산우체국,익산금마우체국,54572,전북특별자치도 익산시 금마면 금마길 55,063-836-6002
전북청,익산우체국,익산남중동우체국,54622,전북특별자치도 익산시 인북로 242 (남중동),063-854-0011
전북청,익산우체국,익산낭산우체국,54521,전북특별자치도 익산시 낭산면 함낭로 951,063-861-5701
전북청,익산우체국,익산동산동우체국,54676,전북특별자치도 익산시 평동로 734 (동산동),063-857-5839
전북청,익산우체국,익산망성우체국,54515,전북특별자치도 익산시 망성면 무네미길 107,063-861-8700
전북청,익산우체국,익산부송동우체국,54562,전북특별자치도 익산시 부송1로 67-4 (부송동),063-832-2375
전북청,익산우체국,익산삼기우체국,54527,전북특별자치도 익산시 삼기면 황금로 516,063-858-8200
전북청,익산우체국,익산서송학우편취급국,54665,"전북특별자치도 익산시 배산로1길 50 (송학동,송학우편취급국)",063-854-0012
전북청,익산우체국,익산성당우체국,54505,전북특별자치도 익산시 성당면 성당로 200,063-861-1233
전북청,익산우체국,익산소라우편취급국,54647,전북특별자치도 익산시 인북로 327-4 (신동),063-854-4200
전북청,익산우체국,익산신동우체국,54645,전북특별자치도 익산시 익산대로64길 22 (신동),063-852-3344
전북청,익산우체국,익산여산우체국,54520,전북특별자치도 익산시 여산면 가람로 382,063-836-5000
전북청,익산우체국,익산영등2동우체국,54546,전북특별자치도 익산시 무왕로13길 20 (영등동),063-836-0119
전북청,익산우체국,익산영등동우체국,54630,전북특별자치도 익산시 동서로 370  익산비즈니스센터 B동 지하1층(영등동) 익산영등동우체국,063-831-9201
전북청,익산우체국,익산오산우체국,54670,전북특별자치도 익산시 오산면 평동로 313,063-852-7441
전북청,익산우체국,익산왕궁우체국,54576,전북특별자치도 익산시 왕궁면 왕궁로 533,063-832-4000
전북청,익산우체국,익산용동출장소,54513,전북특별자치도 익산시 용동면 용동1길 85,063-862-4001
전북청,익산우체국,익산용안우체국,54507,전북특별자치도 익산시 용안면 현내로 379,063-861-4401
전북청,익산우체국,익산우체국,54654,전북특별자치도 익산시 배산로 171 (모현동2가),063-840-8340
전북청,익산우체국,익산웅포우체국,54501,전북특별자치도 익산시 웅포면 강변로 11,063-862-6402
전북청,익산우체국,익산원광대학교우편취급국,54538,전북특별자치도 익산시 익산대로 460 원광대학교 (신동),063-852-0600
전북청,익산우체국,익산주현동우체국,54605,전북특별자치도 익산시 서동로 53 (주현동),063-856-8008
전북청,익산우체국,익산중앙동우체국,54601,전북특별자치도 익산시 평동로7길 57 (중앙동3가),063-855-5547
전북청,익산우체국,익산춘포우체국,54581,전북특별자치도 익산시 춘포면 춘포2길 17,063-842-7100
전북청,익산우체국,익산터질목우편취급국,54640,"전북특별자치도 익산시 하나로 357 (어양동,쌍용아파트)",063-831-3100
전북청,익산우체국,익산팔봉동우체국,54582,전북특별자치도 익산시 무왕로 1383 (팔봉동),063-835-2701
